	Workload ID	Workload Name	Core Mask	Frequency A7	Frequency A15	Workload Duration	Number of Iterations	Samples Averaged	Status	Voltage A7	Voltage A15	Power A7	Power A15	Voltage Memory	Power Memory	Voltage GPU	Power GPU	Temperature C4	Temperature C5	Temperature C6	Temperature C7	Average Temperature A15	Core 0 CycleCount	Core 0 Event 0x14	Core 0 Event 0x16	Core 0 Event 0x13	Core 0 Event 0x0f	Core 1 CycleCount	Core 1 Event 0x14	Core 1 Event 0x16	Core 1 Event 0x13	Core 1 Event 0x0f	Core 2 CycleCount	Core 2 Event 0x14	Core 2 Event 0x16	Core 2 Event 0x13	Core 2 Event 0x0f	Core 3 CycleCount	Core 3 Event 0x14	Core 3 Event 0x16	Core 3 Event 0x13	Core 3 Event 0x0f	Core 4 CycleCount	Core 4 Event 0x1b	Core 4 Event 0x50	Core 4 Event 0x6a	Core 4 Event 0x73	Core 4 Event 0x14	Core 4 Event 0x19	Core 5 CycleCount	Core 5 Event 0x1b	Core 5 Event 0x50	Core 5 Event 0x6a	Core 5 Event 0x73	Core 5 Event 0x14	Core 5 Event 0x19	Core 6 CycleCount	Core 6 Event 0x1b	Core 6 Event 0x50	Core 6 Event 0x6a	Core 6 Event 0x73	Core 6 Event 0x14	Core 6 Event 0x19	Core 7 CycleCount	Core 7 Event 0x1b	Core 7 Event 0x50	Core 7 Event 0x6a	Core 7 Event 0x73	Core 7 Event 0x14	Core 7 Event 0x19	Average Utilisation	Core 0 Utilisation	Core 1 Utilisation	Core 2 Utilisation	Core 3 Utilisation	Core 4 Utilisation	Core 5 Utilisation	Core 6 Utilisation	Core 7 Utilisation	A7 Average Utilisation	A15 Average Utilisation	Average A7 CycleCount	Average A7 Event 0x14	Average A7 Event 0x16	Average A7 Event 0x13	Average A7 Event 0x0f	Average A15 CycleCount	Average A15 Event 0x1b	Average A15 Event 0x50	Average A15 Event 0x6a	Average A15 Event 0x73	Average A15 Event 0x14	Average A15 Event 0x19
65	65	parsec-ferret-1	4,5,6,7	1000	200	30.292809	-1	139		1.09376798561	0.914892086331	0.0920974676259	0.205187402878	1.21113309353	0.0280605755396	0.993776978417	0.104269532374	51.6834532374	50.4892086331	54.273381295	50.7697841727	51.8039568345	26649538.8082	5388188.55239	474441.675953	3903355.37032	23.0299259922	5180212.04702	991345.676353	90944.0197622	681102.48753	12.1008647062	3983250.28005	686800.170977	66254.8248011	500730.743736	9.55765872476	2050211.01105	315709.366086	33819.3992479	225737.297867	8.4183468148	131213424.609	189414719.236	989287.14178	147101.680022	83934172.4332	53445526.6431	724795.058955	70622215.033	90844199.176	544108.22211	122313.19589	39849763.6969	25745705.7195	374163.593517	69030729.3735	96062352.3482	580438.787618	105154.159808	42802886.2306	27126491.168	596663.913386	30273496.1119	28041617.3813	391782.481615	171917.872366	12641201.9883	9247513.27693	334050.30993	18.5765830632	0.54638112872	0.133536581587	0.0935237459338	0.100229893605	66.1488288755	34.4968195945	33.5850240296	13.087411128	0.218417837461	36.8295209069	9465803.03659	1845510.94145	166364.979941	1327731.47486	13.2766990595	75284966.2818	101090722.035	626404.15828	136621.727022	44807006.0872	28891309.2019	507418.218947
66	66	parsec-fluidanimate-1	4,5,6,7	1000	200	30.297265	-1	141		1.09375	0.914946808511	0.0911686028369	0.171903205674	1.21138297872	0.028551964539	0.993776595745	0.104269468085	51.7304964539	50.0780141844	53.9929078014	50.1276595745	51.4822695035	17285344.3348	3413850.06723	294546.904977	2379112.825	31.9905301103	4822137.73198	907551.829014	80965.7497576	616095.124215	9.72143288051	2418113.1966	337576.533598	34812.8804227	241608.300726	47.1132485833	2123700.47977	282733.263269	30034.4166265	203538.028792	8.70451241613	156739596.212	209759793.278	633605.54398	209002.496063	69462248.2414	69973586.0993	1515429.2343	32819135.9577	42822509.4869	162523.928984	70747.2323317	14586448.7995	14121585.5882	269906.955039	11432081.8067	8997048.97647	89372.349597	49883.9906545	4819397.03746	3103952.6809	264529.587331	19059698.1639	13878726.6844	288581.711745	89999.9388302	6931387.12722	5628889.2781	235043.786526	13.1756492625	0.335695802895	0.105407014281	0.0430834493272	0.0328342526924	77.8309879161	16.0395928136	4.13814333	6.58623695486	0.129255129799	26.1487402536	6662323.9358	1235427.92328	110089.987946	860088.569683	24.3824309976	55012628.035	68864519.6063	293520.883577	104908.41447	23949870.3014	23207003.4116	571227.3908
67	67	parsec-streamcluster-1	4,5,6,7	1000	200	30.287725	-1	141		1.0937677305	0.914946808511	0.0909384042553	0.185533184397	1.21117021277	0.0197442695035	0.99384751773	0.104175744681	51.6382978723	50.0354609929	54.0	50.0425531915	51.4290780142	16963436.4824	3317950.67033	305460.024273	2366427.08485	32.2134356787	4953221.91709	951729.01384	85140.3675829	651700.65208	7.43137822212	2175308.75069	356568.078634	36243.8267511	255259.716289	7.54674113605	1632400.5398	260070.523757	27514.255272	186802.205059	6.9541638287	147258138.719	189620406.449	2920766.31404	24292.3337081	45595687.9187	47494898.7159	29256.410008	38418750.1995	47363368.8847	727869.757784	20648.7332807	12380387.349	12257965.7035	24040.35378	17289099.5132	20435319.6482	319167.723072	12853.0996565	5580939.64007	5394350.80307	20972.3122899	15533858.5972	10644244.4174	258167.158322	78408.6176497	5281292.25907	4483118.63404	49678.0074129	13.2667458365	0.335772110219	0.122051789543	0.0924882594532	0.0328342526924	73.7966435863	17.173628465	8.26515306104	6.06709724433	0.145786602977	26.3256305892	6431091.92251	1221579.57164	113589.61847	865047.414571	13.5364297164	54624961.7572	67015834.8497	1056492.7383	34050.6960737	17209576.7917	17407583.4641	30986.7708727
68	68	parsec-swaptions-1	4,5,6,7	1000	200	30.285879	-1	136		1.09375	0.915	0.0908074044118	0.172033455882	1.21102941176	0.0192841838235	0.993805147059	0.103668227941	51.1838235294	50.0	53.6911764706	50.0	51.21875	16694836.1142	3346263.59857	294762.479504	2346420.6399	34.1573341906	4793251.4588	940003.451891	85119.8438243	643191.402597	10.522260559	1515611.60617	248087.679521	24962.4101012	177878.601669	9.06336770324	2045615.51528	330607.7356	35347.5493319	237735.868127	9.43406591748	158795298.632	196231500.354	1013243.6905	216326.34942	85809819.2765	62518397.9541	22787.1106934	27419254.6563	32408133.5305	227915.229543	45406.2185424	14298841.0349	10483570.6791	10207.764719	16734793.8311	19162513.6943	126596.456521	27538.40264	8465734.68658	6238607.73492	8051.61383427	15310550.648	10601493.0093	238970.456323	79920.8893918	5452774.53076	4585567.50101	36090.1375081	13.3202001222	0.41392411042	0.0928328972476	0.0547994681463	0.0323918113501	79.748659505	12.9457680649	7.66793024535	5.3161755763	0.148487071791	26.4196333479	6262328.67361	1216240.6164	110048.07069	851306.628073	15.7942570926	54564974.4419	64600910.1469	401681.458221	92297.9649985	28506792.3822	20956535.9673	19284.1566887
69	0	idle	4,5,6,7	1000	600	30.101982	-1	147		1.0937585034	0.914532312925	0.0902963129252	0.160590891156	1.21102891156	0.0187224829932	0.99375	0.103481408163	51.0	50.0	53.7619047619	50.0680272109	51.2074829932	14236579.4368	3067643.20292	275449.172186	2185081.57609	18.8610559877	4641483.92446	1059706.06375	86357.2132653	696859.105567	21.6464528371	1676823.78633	342195.497627	34138.2193141	240074.137755	5.7140763338	1368840.95913	263783.50311	28200.9895194	190560.652755	5.18232809358	1548779.81527	676383.229404	21893.2265906	5391.35762201	355596.537173	301596.957063	6213.75556763	2096070.55434	1169795.53742	30512.230238	9179.9358829	605772.419765	493605.441578	7544.1772857	1999010.50561	916755.216402	29890.914692	7446.42223924	487681.094761	411710.486281	5945.38511822	14719166.6602	9130707.97191	223369.582788	77917.6547432	4794729.36743	4103844.54658	29022.6803975	0.588488647228	0.286782981846	0.228985903305	0.0530309211063	0.0	0.420892454863	0.783601150621	0.281049352411	2.64460801518	0.142199951564	1.03253774327	5480932.02668	1183332.06685	106036.398571	828143.868042	12.850978313	5090756.88385	2973410.48879	76416.4885771	24983.8426218	1560944.85478	1327689.35788	12181.4995922
70	1	basicmath	4,5,6,7	1000	600	30.10116	-1	144		1.09375868056	0.914045138889	0.1017791875	0.264784361111	1.21109375	0.0225445	0.99375	0.104251208333	51.6805555556	50.8888888889	54.1041666667	50.9513888889	51.90625	134817510.14	29563689.5239	2399640.84086	21761539.7492	22.3186958027	15023983.6851	3322560.6324	257102.449119	2320092.91419	20.0969786569	14762640.9232	3226091.95875	263779.669632	2334650.10303	20.5743836671	7405468.77744	1622239.86782	124418.194452	1137406.64735	13.2064979473	91616191.5748	124319674.033	589999.07028	512086.343048	67695838.2233	35887553.884	180053.736418	190995774.949	250284764.348	1286222.89456	1031724.66227	135797654.908	72630425.8792	406294.273517	2923922.74155	990437.833985	32308.8710338	7925.50037856	525531.906608	439879.609368	14274.381355	37709712.4851	37034328.3166	388739.243162	185022.356118	19864310.5565	12206463.6047	78728.4323055	6.95141065348	3.91229231802	0.477706299894	0.253060738626	0.218708236756	13.9578002742	31.3407987691	0.574943251959	4.80212897997	1.21544189832	12.6689178188	43002400.8813	9433645.49572	761235.288517	6888422.35343	19.0491390185	80811400.4377	103157301.133	574317.51976	434189.715453	55970833.8986	30291080.7443	169837.705899
71	2	bitcount-small	4,5,6,7	1000	600	30.100411	-1	145		1.09377586207	0.913853448276	0.0953809724138	0.3051966	1.21115517241	0.0204019103448	0.99375862069	0.104761013793	52.1034482759	51.2068965517	54.9586206897	51.2206896552	52.3724137931	49512925.5613	10161893.5031	899891.743548	7475067.65739	23.9475102677	14865289.6455	2698437.22546	259412.899082	1928645.95259	74.6643194799	6326700.36725	1097872.70012	103668.698748	807677.326666	16.6689456275	3813072.80015	615381.321897	46899.104599	409401.262788	8.15266931993	146766225.548	252126065.371	166294.995179	41526.899376	209883987.477	46033299.9363	39144.9038263	158324104.922	271955433.717	166672.6735	42181.8096285	223592718.777	51131641.3993	36417.5438925	131514952.204	223163841.917	166118.602829	41904.2068093	182852196.535	42557254.1118	36428.4468517	92272308.1588	137956567.948	337370.124049	104449.927927	106926407.415	30858647.344	64842.9872784	11.0992142758	1.09286844033	0.720258338749	0.110669044226	0.109925476307	24.5238284859	26.0568025891	21.3067405704	14.9348787436	0.508430324903	21.7055625973	18629497.0935	3643396.18764	327468.111494	2655198.04986	30.8583611737	132219397.708	221300477.238	209114.098889	57515.7109353	180813827.551	42645210.6978	44208.4704622
72	3	qsort	4,5,6,7	1000	600	30.1014	-1	147		1.09375	0.913869047619	0.100332938776	0.293446510204	1.2112414966	0.030530244898	0.993775510204	0.105269081633	52.0136054422	52.0408163265	55.0136054422	51.0204081633	52.5221088435	102441700.988	22043815.189	1807996.08134	16116307.014	73.9627714044	16772581.3379	3305889.24626	291990.340894	2385508.83733	64.3119965844	11565145.2934	2283869.3475	206513.858781	1669104.36741	52.6971989478	6672735.13826	1212969.94584	116303.421091	880823.468572	57.8416254126	8659185.24524	6522374.49047	77734.385889	26503.810109	3250842.17226	2176311.92323	61888.3665782	361595525.658	497402315.621	1821879.70718	1554130.70339	244253485.525	138675895.796	1785218.38809	14527147.2222	15328008.1938	95214.2202173	56914.7137926	7605212.04122	4499463.25062	75722.4601855	18084514.123	9874739.14465	264243.993677	83798.0572455	5192848.3163	4422977.82484	168732.558592	8.67089937775	2.84935860577	0.503246617335	0.399522195398	0.364066941042	1.04630887186	59.7501699282	2.17372893183	1.7675493743	1.02904858989	16.1844392766	34363040.6894	7211635.93214	605700.925526	5262935.92183	62.2033980873	100716593.062	132281859.362	564768.07674	430336.821135	65075597.0137	37443662.1988	522890.443362
73	4	susan-smoothing	4,5,6,7	1000	600	30.100605	-1	146		1.09381849315	0.913518835616	0.0936105821918	0.365909260274	1.21123287671	0.0213249657534	0.99375	0.10525119863	52.5547945205	51.6849315068	55.3219178082	51.6643835616	52.8065068493	26580873.8575	5282857.99773	496682.570941	3825869.28486	15.9740817506	12326698.0372	2274273.34354	217175.545683	1607892.66411	79.3665772986	3015186.99902	416370.039798	44716.6759931	296678.247232	12.0185635197	1719410.40182	161539.290537	18515.2206349	119892.983169	2.44007374455	201157199.839	322864877.386	233142.641692	59277.1667267	184705577.751	97208034.1634	111969.405004	147338418.882	235062492.176	185029.059989	48507.7991892	134441369.732	70846803.9975	94362.7744223	159644267.491	254346268.108	208680.849339	54021.6677945	145469347.715	76694189.0847	103274.003921	97439769.561	139119173.22	358896.562474	112214.770962	79082059.3093	43386981.3883	153758.64772	12.5751216491	0.657077213724	0.623778319927	0.0997473068227	0.0	32.9844770876	24.1547756977	26.1285810683	15.8968759934	0.345150710119	24.7911774617	10910542.3239	2033760.1679	194272.503313	1462583.29484	27.4498240783	151394913.943	237848202.722	246437.278373	68505.3511682	135924588.627	72034002.1585	115841.207767
74	5	susan-edges	4,5,6,7	1000	600	30.101377	-1	147		1.09375	0.911896258503	0.0968531836735	0.369036319728	1.21125	0.0362640952381	0.993945578231	0.104737129252	52.1768707483	51.4829931973	55.1700680272	51.4353741497	52.5663265306	57921493.1678	10684308.2952	1106068.20516	7950440.14703	36.0269101614	10383654.2438	1382665.82653	144844.621305	1008923.12186	31.5669514149	27292634.9725	4472644.53175	466907.255967	3336797.26887	219.703596243	4713468.58235	255206.009549	32836.1581411	192653.209048	14.3644144105	138365953.084	211078667.078	729734.70929	168279.54786	106445801.886	48798576.1227	732527.752983	166923908.267	260978626.951	815439.364834	187197.278347	132093360.289	59829402.8016	789816.341723	160693575.736	248608316.366	813016.186268	187381.727906	125671573.449	57249119.8518	798513.734868	144550418.991	207529099.82	899599.550864	232787.26667	103885778.857	49728799.2916	847933.395942	12.6869584267	1.52190626593	0.33887075666	1.50162429759	0.115985311781	22.2702079023	26.897018075	25.7374911832	22.9203657453	0.869596657988	24.4562707264	25077812.7416	4198706.16575	437664.060143	3122203.4367	75.4154680574	152633464.019	232048677.554	814447.452814	193911.455196	117024128.62	53901474.5169	792197.806379
75	6	susan-corners	4,5,6,7	1000	600	30.103022	-1	147		1.09375	0.911777210884	0.100147054422	0.326726782313	1.21121598639	0.0406048911565	0.993767006803	0.105274394558	52.2925170068	51.6530612245	55.1632653061	51.6326530612	52.6853741497	78525236.5509	14451989.7046	1479104.54337	10747718.0172	11.2348379045	14885276.5277	1895286.06074	190680.105436	1395499.57638	35.9325108876	8665819.97073	767775.444992	68807.709846	531834.595106	9.18732243728	39087632.6312	6261631.48135	649419.542488	4698322.88294	321.488459371	130883853.236	161109285.181	1087893.1098	317910.782429	73597322.8745	41352333.7932	1324426.65287	140016774.527	174651362.95	1135386.35097	339369.421657	79687192.8294	44650895.4401	1401381.83331	133359633.946	165014212.609	1091252.28467	323019.794215	75323908.0594	42268597.5638	1364503.72799	134030629.287	156585424.907	1202384.52817	363742.660872	71826968.3989	41868985.2169	1372048.33532	10.9345797924	1.69837158096	0.279893286624	0.0668608423809	2.1249330013	20.3331877221	21.6516904128	20.5914004971	20.4721022928	1.04251467782	20.7620952312	35290991.4202	5844170.67293	597002.975286	4343343.7679	94.4607826502	134572722.749	164340071.412	1129229.0684	336010.664793	75108848.0406	42535203.0035	1365590.13737
76	7	jpeg-encode	4,5,6,7	1000	600	30.101481	-1	146		1.09375856164	0.913630136986	0.0949424794521	0.343930808219	1.21121575342	0.0306144178082	0.993809931507	0.104907787671	52.1780821918	51.4178082192	54.8904109589	51.4931506849	52.4948630137	51064228.7588	9933061.74795	979305.346139	7300352.51635	145.630114208	9423962.58692	1493448.80338	150037.901615	1075417.94116	22.9485592333	4810708.33226	566577.935131	62217.8086834	409342.961429	20.275927501	3257197.35855	261159.348561	31236.2634473	192821.742659	12.5271384651	144625863.304	226353873.254	846043.558992	137865.900831	108985597.063	41920241.8127	581649.709502	135963257.844	212143396.694	801750.929865	133900.539875	102348778.938	39572570.6532	555859.05366	141229526.0	219086546.102	860558.884598	145407.351883	106216634.715	41342622.5027	590646.388866	122806547.56	175736864.17	917186.480024	194842.92977	86696185.6156	36214600.8948	643880.56093	11.2334464846	1.35967033616	0.341193379345	0.0332491022742	0.152182344697	23.5187861796	21.8277223923	22.7169643097	19.8034878485	0.471573790619	21.9667401825	17139024.2591	3063561.95876	305699.329971	2244483.7904	50.345434852	136156298.677	208330170.055	856384.96337	153004.18059	101061799.083	39762508.9658	593008.92824
77	8	jpeg-decode	4,5,6,7	1000	600	30.103165	-1	147		1.09375	0.914387755102	0.10204307483	0.213407136054	1.21125	0.0265266666667	0.993767006803	0.103288340136	51.0680272109	50.0340136054	53.8367346939	50.1428571429	51.2704081633	128591006.083	27634603.6812	2231895.41868	20103652.2753	6.03914316143	26436988.4919	4990682.52806	458332.297366	3636673.52592	100.608608017	20582775.271	4171588.77153	354363.875085	3057535.65232	18.7547314386	6943089.11618	1142710.91039	103258.133757	847827.358786	9.07255346156	50169770.4693	49190651.1284	660574.208094	168136.006089	24129280.0165	11828247.8854	295577.079993	44995046.9924	42187536.6838	612968.832418	156583.356011	20770461.1539	10450052.3047	257875.416349	46535838.4769	43355657.3489	638062.450281	162814.160553	21368066.6955	10835276.6777	266463.380935	58460021.6507	50604117.5543	817527.826072	231254.817835	25212839.2482	14387602.0736	321566.353756	4.41623078477	3.46608605706	1.04593521339	0.396770826363	0.162492590377	7.50913528452	7.67922258595	6.6670772013	8.25104078093	1.2678211718	7.52661896318	45638464.7406	9484896.4728	786962.431222	6911422.20307	33.6187590195	50040169.3973	46334490.6788	682283.329216	179697.085122	22870161.7785	11875294.7353	285370.557758
78	9	typeset	4,5,6,7	1000	600	30.101693	-1	147		1.09392006803	0.913664965986	0.0927049727891	0.359988455782	1.21129251701	0.0297571632653	0.993724489796	0.104283122449	52.2108843537	51.3741496599	54.9455782313	51.0544217687	52.3962585034	19547239.5864	3972951.52435	359966.67714	2853269.50349	6.68532916878	5868129.63973	1062425.62479	100896.945798	748497.870998	26.3702677953	6863667.69783	1201012.51485	123344.402417	862652.079258	54.1090725835	3596558.73321	593820.462001	61006.9922602	435318.269435	20.6403606363	191839153.654	203220357.423	3061627.64326	1136279.60651	81260821.7923	54664684.6677	749488.123153	202042373.331	214247411.97	3200213.28677	1180328.49841	86085557.0759	57876657.0303	855422.970087	150355227.68	156292516.358	2354298.65916	866498.499745	62871251.8607	42367674.1614	660356.720888	63471306.6865	61025294.5707	1008293.5243	347213.310506	26042326.3453	18611550.1363	441795.035562	12.4922233977	0.535649384542	0.208551565954	0.120977341096	0.033022917905	31.6879945716	31.446666697	25.3891737325	10.4001410959	0.224550302375	24.7309940243	8968898.9143	1707552.5315	161303.754404	1224934.43079	26.951257546	151927015.338	158696395.08	2406108.27837	882579.978793	64064989.2685	43380141.4989	676765.712423
79	10	dijkstra	4,5,6,7	1000	600	30.101407	-1	146		1.09375856164	0.914023972603	0.0930484178082	0.308102260274	1.21123287671	0.0203379452055	0.993758561644	0.104341253425	52.2602739726	51.2534246575	54.904109589	51.1095890411	52.3818493151	25344512.6087	5057193.61362	459281.995672	3646654.09271	54.4157588187	7686013.08238	1369677.99741	128211.652418	966170.902102	39.8794184972	3148644.30177	417428.018449	45599.9699321	299595.751534	16.649207749	8436522.53691	1415258.1333	141740.438313	1008496.18175	52.3248741227	199037301.162	205015333.466	1266044.83658	315864.824007	95077057.9668	22743457.4319	36484.463225	187762992.363	193124456.043	1206802.51431	295327.091943	89553271.0835	21542543.2902	34367.6579234	134250641.698	136965650.954	860832.722799	216215.580989	63584582.6002	15731308.6805	33364.3859172	65311617.568	59326540.4773	586906.76365	157853.154593	28132042.7001	10519155.177	60726.5200451	12.1759970652	0.604305584852	0.204446326514	0.011911852293	0.3410629814	32.876245293	31.1754066813	21.2414165691	10.8666378532	0.290431686265	24.0399265992	11153923.1324	2064889.44069	193708.514084	1480229.23202	40.8173147969	146590638.198	148607995.235	980146.709336	246315.162883	69086738.5877	17634116.1449	41235.7567777
80	11	patricia	4,5,6,7	1000	600	30.101144	-1	144		1.09376736111	0.914227430556	0.0980460069444	0.2953950625	1.21122395833	0.0271209583333	0.993793402778	0.105058486111	52.0069444444	51.7430555556	54.8194444444	51.0347222222	52.4010416667	75628662.6296	16339288.35	1344800.07709	11942792.8193	99.6140015453	10432990.8881	2136516.83676	183067.992897	1516986.2852	25.6471413156	9388355.34046	1935769.94912	170800.262016	1406337.3004	32.9667878164	5080107.31133	901204.066896	88908.8553547	642636.689233	41.1188236141	6818934.48441	5181483.23722	89445.9502482	28296.5553496	2865929.10112	1724284.08565	40186.7777725	404620278.206	447747678.963	6113547.64931	2064353.85134	251359719.24	131690167.751	866425.491917	3373808.08531	1232269.76449	40707.5061897	10021.6735665	656019.337113	550085.203025	20362.4053456	32724325.1255	27913304.0599	484281.735749	164339.130725	15353660.7804	9632721.24236	151096.11604	9.37194984055	2.01069528375	0.28988855473	0.262014047258	0.240536861687	0.9097280628	66.3977621313	0.298005543828	4.11124645817	0.700783686857	17.929185549	25132529.0424	5328194.80069	446894.29684	3877188.27354	49.8366885729	111884336.475	120518684.006	1681995.71038	566752.802744	67558832.1147	35899314.5705	269517.697769
81	12	stringsearch	4,5,6,7	1000	600	30.101397	-1	143		1.09377622378	0.914833916084	0.0993367832168	0.197021433566	1.21118006993	0.0263105664336	0.993767482517	0.10432348951	51.6713286713	50.9160839161	54.0559440559	51.006993007	51.9125874126	74370568.0587	14323904.6192	1308638.28362	10374217.2325	269.52747796	17245987.3561	2492495.79346	283028.881253	1847058.35056	220.699759266	39038755.145	6174544.9039	698466.607624	4707818.75133	377.031585882	14588733.6954	1862021.38783	235921.828223	1414919.52266	224.290892436	19737555.2948	11952043.8917	306295.542012	70947.8971712	6062843.46465	4488374.31682	83844.3422525	77782930.2131	65468371.8914	1021684.87406	230786.15237	32264173.8173	20448480.1251	441740.211988	19334618.1546	11822762.864	292903.981101	69463.6240655	5994266.06681	4401239.67635	81303.6875779	32481203.6353	20294118.6209	495786.674223	138725.309717	10420089.2276	8129955.49536	131857.32565	3.50687342824	2.49310068153	0.980104886106	2.12848715303	0.802679132062	2.75257202252	12.0548640912	2.49973892621	4.30308774886	1.60109296318	5.40256569719	36311011.0638	6213241.67609	631513.90018	4586003.46426	272.887428886	37334076.8244	27384324.317	529167.767849	127480.745831	13685343.1441	9367012.4034	184686.391867
82	13	blowfish-encode-small	4,5,6,7	1000	600	30.101929	-1	146		1.09380136986	0.914520547945	0.0927547465753	0.270742883562	1.21117294521	0.020876260274	0.99375	0.105006349315	52.2054794521	51.198630137	54.8698630137	51.095890411	52.3424657534	25165477.8912	5084671.753	446595.949648	3613453.64874	42.9815864261	5679124.13372	1035776.47224	98106.9587126	715459.175552	22.652166045	2754054.24181	420308.04273	45706.2148571	298628.422152	15.9688172386	2693892.57029	394975.281191	44531.2820792	285646.874106	15.5371289143	214083605.827	75177856.2762	315980.224347	59725.8746496	35032315.5238	17582952.0235	102232.923614	139604840.701	49199501.361	222351.208045	44350.5050785	22975015.3009	11644762.8751	63480.9998486	145801762.052	51494388.3199	245303.696734	49209.1857072	24073306.17	12275123.4823	71175.7384623	52900328.3071	22759600.2179	318489.251098	97078.3054456	11227190.5938	7532419.0936	79824.5354238	11.3956002097	0.758936702781	0.175897137927	0.0558647652363	0.0334112930171	34.4763173117	23.1715499573	23.9888702035	8.44671706538	0.25602747474	22.5208636345	9073137.20925	1733932.88729	158735.101324	1228297.03014	24.284924656	138097634.222	49657836.5437	275531.095056	62590.9677202	23326956.8971	12258814.3686	79178.5493372
83	14	sha	4,5,6,7	1000	600	30.102139	-1	147		1.09384353741	0.913460884354	0.0950520136054	0.359818612245	1.2112414966	0.0267983741497	0.993758503401	0.106063312925	52.925170068	52.074829932	55.6802721088	52.1360544218	53.2040816327	29719495.8216	5126892.76753	543409.095375	3787225.06451	77.5459900584	11893229.3601	1835935.67179	191262.809662	1304414.8213	37.3514948241	4501509.09047	385256.794067	44683.1678153	280054.707293	13.4867249483	12951405.8597	1889158.23081	207276.776255	1414487.38309	65.1528197951	158137747.981	266126802.535	683383.298065	246955.56969	192044557.964	53478950.5222	605828.173767	161519015.634	272636589.986	691266.353765	250437.330446	196809269.667	54679539.9903	609713.956009	156779399.016	262051824.431	696993.362861	249517.257552	188943244.723	52852545.8274	602036.136146	141718953.716	220565034.293	808072.477879	277544.921709	157273921.728	46696872.0102	630096.077397	12.7430995247	1.13996903996	0.468390418061	0.112279477277	0.492180752603	25.5550197584	26.2250608404	25.2374995562	22.7326756649	0.553204921974	24.937563955	14766410.033	2309310.86605	246657.962277	1696545.49405	48.3842574065	154538779.087	255345062.811	719928.873143	256113.769849	183767748.521	51926977.0875	611918.585829
84	15	adpcm-encode-small	4,5,6,7	1000	600	30.102515	-1	146		1.09384417808	0.914220890411	0.0953062945205	0.251424287671	1.21120719178	0.0281259041096	0.993801369863	0.104443719178	51.3287671233	51.0890410959	54.1849315068	50.5753424658	51.7945205479	39925983.1947	7573824.9163	661128.091903	5361265.58674	144.731711064	18074536.922	2900657.32135	315361.628047	2136470.82893	194.453611851	14537924.3518	2188388.71666	252925.42328	1636331.22865	180.196052607	8256670.63573	1084808.49934	135362.425192	821199.145144	132.077791886	14785822.9435	9570454.35107	163426.532237	41453.9458655	6508242.1709	3302015.53313	76480.6249682	278204559.31	325163208.194	2995048.3974	845828.094869	240524905.72	98502126.5489	1012584.8411	10644411.7022	4759089.91556	112438.82692	29094.7352418	2957038.36496	1835442.10455	50642.2542543	27567829.568	17270809.54	364174.760092	111293.503997	10409232.1975	6851852.65571	174764.919075	6.95197551723	1.723817988	0.860204026107	0.692869140007	0.423758219716	2.07997336831	45.7897492378	1.27659208148	2.61906567184	0.925162343457	12.9413450899	20198778.7761	3436919.86341	341194.392106	2488816.69737	162.864791852	82800655.8808	89190890.5001	908772.129161	256917.569993	65099854.6133	27622859.2106	328618.15985
85	16	adpmc-decode-small	4,5,6,7	1000	600	30.103896	-1	146		1.09375	0.914477739726	0.104561171233	0.203720760274	1.21109589041	0.0262581575342	0.99375	0.103557657534	51.0	50.2876712329	53.9726027397	50.0753424658	51.3339041096	168466251.569	36640345.7688	3002789.6295	26912772.2442	120.417090716	20233030.9131	4180860.31982	339294.834468	2968888.50315	37.8865698176	17521659.4665	3225790.22263	308466.880362	2343156.94863	120.62585367	8505731.39161	1494431.21964	142609.400238	1070472.06816	77.5861495675	6844125.71706	2996421.44174	70638.4663899	18485.549707	1784788.04001	1204231.07515	41569.5360916	135352001.318	121035687.477	1775499.80138	480553.637492	79909856.5128	43362463.066	896721.238502	7641283.98137	3580315.92383	80079.7868218	22194.2365966	2142563.66745	1432511.99784	38750.9879759	20958997.6703	11932020.025	287240.64566	93114.3237522	6525800.27632	5175853.89391	129584.789495	4.05842961896	4.01571461329	0.589902448442	0.686941452412	0.366580608171	0.918783649534	22.7278804108	1.17498272165	1.95980856502	1.41478478058	6.69536383675	53681668.335	11385356.8827	948290.186141	8323822.44102	89.1289159426	42699102.1717	34886111.2168	553364.675062	153586.936887	22590752.1242	12793765.0082	276656.638016
